row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion
raw,qat,sw,256K,3,4,Image.tif_,765384432,906.971,,,,,,804.80,0.05,11.68,0.91,87.36,21.75x,37.8M,730M,770,201850880,8513260,0,0,0,0,683,87,770,0,212380,227124590,176619520,50506610,126112910,0,0,49280,43120,13090,56210,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561910,0,12189541,9193087,18829369259,2633061,0,0,0,0,0,1545,0,0,2920,0,770,770,2150,0,0,0,0,0,0,0,1580,2150,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,256K,,4,Image.tif_,765384432,,955.641,975.812,984.141,984.141,984.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,192,,0,6,22FB20D6AB5642298B92542
raw,qat,sw,1M,1,4,Image.tif_,765384432,971.863,,,,,,751.06,0.08,8.50,1.35,90.07,25.38x,30.6M,732M,328,343932928,14327221,0,0,0,0,311,17,328,0,118451,386942584,300941312,86001928,214939384,0,0,83968,73472,21320,94792,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203610,0,14598665,12180998,26063885263,1198600,0,0,0,0,0,1545,0,0,732,0,328,328,404,0,0,0,0,0,0,0,1580,404,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
raw,qat,sw,1M,2,4,Image.tif_,765384432,996.089,,,,,,732.79,0.06,8.42,1.53,89.99,25.41x,30.6M,732M,334,350224384,13544569,0,0,0,0,317,17,334,0,112190,394020802,306446336,87575134,218871202,0,0,85504,74816,21710,96526,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234950,0,15164507,12666582,26321450203,1662940,0,0,0,0,0,1545,0,0,732,0,334,334,398,0,0,0,0,0,0,0,1580,398,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
raw,qat,sw,1M,3,4,Image.tif_,765384432,964.278,,,,,,756.97,0.06,8.58,1.89,89.47,25.40x,30.6M,732M,341,357564416,14072143,0,0,0,0,321,20,341,0,122200,402278723,312868864,89410541,223458323,0,0,87296,76384,22165,98549,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267420,0,15184979,12850387,26549719438,2332092,0,0,0,0,0,1545,0,0,732,0,341,341,391,0,0,0,0,0,0,0,1580,391,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,1M,,4,Image.tif_,765384432,,977.410,971.863,996.089,996.089,996.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,192,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,32K,1,4,Image.tif_,765384432,1709.563,,,,,,426.97,0.07,11.42,6.98,81.52,6.89x,140M,731M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,32K,2,4,Image.tif_,765384432,1649.918,,,,,,442.40,0.04,12.61,6.65,80.70,6.89x,140M,731M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,32K,3,4,Image.tif_,765384432,1700.057,,,,,,429.35,0.04,11.92,7.29,80.75,6.89x,140M,731M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,32K,,4,Image.tif_,765384432,,1686.513,1700.057,1709.563,1709.563,1709.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,192,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,128K,1,4,Image.tif_,765384432,1070.937,,,,,,681.58,0.06,13.02,2.41,84.51,16.90x,52.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,128K,2,4,Image.tif_,765384432,1011.090,,,,,,721.92,0.06,13.38,1.76,84.80,16.90x,52.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,128K,3,4,Image.tif_,765384432,1119.662,,,,,,651.92,0.14,12.46,2.49,84.91,16.90x,52.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,128K,,4,Image.tif_,765384432,,1067.230,1070.937,1119.662,1119.662,1119.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,192,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,256K,1,4,Image.tif_,765384432,974.127,,,,,,749.31,0.08,13.41,1.37,85.14,21.60x,38.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,256K,2,4,Image.tif_,765384432,1038.593,,,,,,702.80,0.05,11.59,2.52,85.85,21.60x,38.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,256K,3,4,Image.tif_,765384432,945.147,,,,,,772.29,0.07,13.99,2.07,83.87,21.60x,38.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,256K,,4,Image.tif_,765384432,,985.956,974.127,1038.593,1038.593,1038.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,192,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,1M,1,4,Image.tif_,765384432,922.464,,,,,,791.28,0.08,13.56,1.04,85.31,25.26x,30.8M,732M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,1M,2,4,Image.tif_,765384432,909.372,,,,,,802.67,0.12,13.77,1.81,84.30,25.26x,30.8M,732M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,1M,3,4,Image.tif_,765384432,1001.195,,,,,,729.06,0.06,12.52,1.85,85.57,25.26x,30.8M,732M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,192,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,1M,,4,Image.tif_,765384432,,944.344,922.464,1001.195,1001.195,1001.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,192,,0,6,22FB20D6AB5642298B92542
