row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion
raw,qat,sw,256K,1,4,Image.tif_,765384432,1032.718,,,,,,706.80,0.05,11.06,1.63,87.26,21.73x,37.8M,730M,735,192675840,7882265,0,0,0,0,730,5,735,0,247680,216800745,168591360,48210855,120380505,0,0,47040,41160,12495,53655,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899432,0,14216079,8960354,9596593173,2108321,0,0,0,0,0,96,0,0,2920,0,735,735,2185,0,0,0,0,0,0,0,96,2185,yes,4,dynamic,1048576,48,0,0,1,8,100,96,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,256K,,4,Image.tif_,765384432,,1032.718,1032.718,1032.718,1032.718,1032.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,96,,0,6,22FB20D6AB5642298B92542
raw,qat,sw,1M,1,4,Image.tif_,765384432,925.114,,,,,,789.01,0.13,10.78,1.02,88.06,25.35x,30.7M,732M,256,268435456,10447358,0,0,0,0,256,0,256,0,115730,302003968,234881024,67123456,167757568,0,0,65536,57344,16640,73984,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225320,0,11673547,9889592,11667029574,762980,0,0,0,0,0,96,0,0,732,0,256,256,476,0,0,0,0,0,0,0,96,476,yes,4,dynamic,1048576,48,0,0,1,8,100,96,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,1M,,4,Image.tif_,765384432,,925.114,925.114,925.114,925.114,925.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,96,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,8K,1,4,Image.tif_,765384432,2364.306,,,,,,308.73,0.03,14.45,8.03,77.48,4.44x,221M,732M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,yes,4,dynamic,1048576,48,0,0,1,8,100,96,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,8K,,4,Image.tif_,765384432,,2364.306,2364.306,2364.306,2364.306,2364.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,96,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,16K,1,4,Image.tif_,765384432,1593.409,,,,,,458.09,0.04,12.93,5.74,81.28,7.83x,125M,731M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,yes,4,dynamic,1048576,48,0,0,1,8,100,96,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,16K,,4,Image.tif_,765384432,,1593.409,1593.409,1593.409,1593.409,1593.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,96,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,32K,1,4,Image.tif_,765384432,1647.226,,,,,,443.13,0.04,12.39,6.95,80.62,6.89x,140M,731M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,yes,4,dynamic,1048576,48,0,0,1,8,100,96,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,32K,,4,Image.tif_,765384432,,1647.226,1647.226,1647.226,1647.226,1647.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,96,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,64K,1,4,Image.tif_,765384432,1183.967,,,,,,616.51,0.11,12.97,4.23,82.70,11.56x,81.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,yes,4,dynamic,1048576,48,0,0,1,8,100,96,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,64K,,4,Image.tif_,765384432,,1183.967,1183.967,1183.967,1183.967,1183.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,96,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,128K,1,4,Image.tif_,765384432,1027.920,,,,,,710.10,0.08,13.26,1.83,84.83,16.90x,52.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,yes,4,dynamic,1048576,48,0,0,1,8,100,96,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,128K,,4,Image.tif_,765384432,,1027.920,1027.920,1027.920,1027.920,1027.920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,96,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,256K,1,4,Image.tif_,765384432,992.351,,,,,,735.55,0.08,13.38,1.44,85.10,21.60x,38.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,yes,4,dynamic,1048576,48,0,0,1,8,100,96,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,256K,,4,Image.tif_,765384432,,992.351,992.351,992.351,992.351,992.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,96,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,1M,1,4,Image.tif_,765384432,905.617,,,,,,806.00,0.09,14.15,1.18,84.58,25.26x,30.8M,732M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,yes,4,dynamic,1048576,48,0,0,1,8,100,96,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,1M,,4,Image.tif_,765384432,,905.617,905.617,905.617,905.617,905.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,96,,0,6,22FB20D6AB5642298B92542
