row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion
raw,qat,sw,256K,3,4,Image.tif_,765384432,997.843,,,,,,731.51,0.06,9.08,1.45,89.41,21.79x,37.7M,730M,1414,370671616,14170225,0,0,0,0,450,964,1414,0,303190,417083338,324337664,92748502,231589162,0,0,90496,79184,24038,103222,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223392,0,25315712,15068497,108043942438,4835561,0,0,0,0,0,1545,0,0,2920,0,1414,1414,1506,0,0,0,0,0,0,0,1580,1506,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,256K,,4,Image.tif_,765384432,,988.414,997.843,998.685,998.685,998.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,768,,0,6,22FB20D6AB5642298B92542
raw,qat,sw,1M,1,4,Image.tif_,765384432,1177.613,,,,,,619.84,0.11,3.69,1.83,94.37,25.56x,30.4M,732M,732,767557632,27972623,0,0,0,0,320,412,732,0,197150,863542596,671612928,191931132,479681796,0,0,187392,163968,47580,211548,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16791079,0,51353026,26222388,125383402646,4795873,0,0,0,0,0,1545,0,0,732,0,732,732,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
raw,qat,sw,1M,2,4,Image.tif_,765384432,1223.598,,,,,,596.54,0.05,3.32,2.10,94.53,25.57x,30.4M,732M,732,767557632,27971045,0,0,0,0,316,416,732,0,197650,863542596,671612928,191931132,479681796,0,0,187392,163968,47580,211548,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468660,0,35234317,26416580,128666423233,4509501,0,0,0,0,0,1545,0,0,732,0,732,732,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
raw,qat,sw,1M,3,4,Image.tif_,765384432,1134.499,,,,,,643.39,0.07,3.35,1.77,94.81,25.56x,30.4M,732M,732,767557632,27973722,0,0,0,0,312,420,732,0,196710,863542596,671612928,191931132,479681796,0,0,187392,163968,47580,211548,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7139815,0,41740490,26129457,126996877125,4463151,0,0,0,0,0,1545,0,0,732,0,732,732,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,1M,,4,Image.tif_,765384432,,1178.570,1177.613,1223.598,1223.598,1223.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,768,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,32K,1,4,Image.tif_,765384432,1664.975,,,,,,438.40,0.03,12.32,6.98,80.67,6.89x,140M,731M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,32K,2,4,Image.tif_,765384432,1683.850,,,,,,433.49,0.04,12.32,6.48,81.16,6.89x,140M,731M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,32K,3,4,Image.tif_,765384432,1658.103,,,,,,440.22,0.06,12.25,7.29,80.40,6.89x,140M,731M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,32K,,4,Image.tif_,765384432,,1668.976,1664.975,1683.850,1683.850,1683.850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,768,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,128K,1,4,Image.tif_,765384432,1089.511,,,,,,669.96,0.06,12.39,2.14,85.41,16.90x,52.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,128K,2,4,Image.tif_,765384432,1096.027,,,,,,665.98,0.07,12.42,1.96,85.55,16.90x,52.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,128K,3,4,Image.tif_,765384432,1103.258,,,,,,661.61,0.06,12.32,2.44,85.18,16.90x,52.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,128K,,4,Image.tif_,765384432,,1096.265,1096.027,1103.258,1103.258,1103.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,768,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,256K,1,4,Image.tif_,765384432,975.729,,,,,,748.08,0.13,13.55,1.20,85.13,21.60x,38.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,256K,2,4,Image.tif_,765384432,1016.884,,,,,,717.81,0.09,12.88,1.24,85.78,21.60x,38.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,256K,3,4,Image.tif_,765384432,954.226,,,,,,764.94,0.07,13.74,1.21,84.99,21.60x,38.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,256K,,4,Image.tif_,765384432,,982.280,975.729,1016.884,1016.884,1016.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,768,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,1M,1,4,Image.tif_,765384432,896.593,,,,,,814.11,0.09,13.94,1.21,84.76,25.26x,30.8M,732M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,1M,2,4,Image.tif_,765384432,946.610,,,,,,771.10,0.07,13.78,1.25,84.91,25.26x,30.8M,732M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
raw,sw,sw,1M,3,4,Image.tif_,765384432,958.045,,,,,,761.89,0.06,13.56,1.72,84.66,25.26x,30.8M,732M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,768,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,1M,,4,Image.tif_,765384432,,933.749,946.610,958.045,958.045,958.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,768,,0,6,22FB20D6AB5642298B92542
